long,lat,id,nombre,tipo,etapa,etapa_obse,estado,subcategor,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino,objeto
-58.4421715631366,-34.6310420393935,1067,Estación Emilio Mitre - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,"Mitre, Emilio",801,,Parque Chacabuco,Comuna 7,1424,C1424AYQ,SITIO WIFI
-58.4093881589789,-34.6246512136807,1063,Estación Gral. Urquiza - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,SAN JUAN AV.,3101,,San Cristobal,Comuna 3,1233,C1233ABB,SITIO WIFI
-58.4029375334822,-34.6238657595808,1060,Estación Jujuy - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,SAN JUAN AV.,2701,,San Cristobal,Comuna 3,1232,C1232AAJ,SITIO WIFI
-58.3970677545734,-34.6231136597281,1057,Estación Pichincha - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,SAN JUAN AV.,2201,,San Cristobal,Comuna 3,1232,C1232AAE,SITIO WIFI
-58.3915133454683,-34.6227200203349,1054,Estación Entre Rios - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,ENTRE RIOS,1201,,San Cristobal,Comuna 3,1133,C1133AAA,SITIO WIFI
-58.38153460612,-34.6179385239755,1048,Estación Independencia - Línea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,INDEPENDENCIA AV.,1101,,Monserrat,Comuna 1,1099,C1099AAL,SITIO WIFI
-58.373686645299,-34.6092429157875,1045,Estación Bolivar - Línea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,BOLIVAR,101,,Monserrat,Comuna 1,1066,C1066AAC,SITIO WIFI
-58.4155324203836,-34.6253649734459,1042,Estación Boedo - Línea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,SAN JUAN AV.,3501,,Boedo,Comuna 5,1233,C1233ABF,SITIO WIFI
-58.3775835169727,-34.6128480689928,1039,Estación Belgrano - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,PIEDRAS,301,,Monserrat,Comuna 1,1070,C1070AAG,SITIO WIFI
-58.4267915188069,-34.6270106367983,1036,Estación Av. La Plata - Linea E,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea E,Directorio Av.,1,,Caballito,Comuna 6,1424,C1424CIA,SITIO WIFI
-58.3984324971667,-34.6096416189988,1032,Estación Pasco - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,2000,,Balvanera,Comuna 3,1033,C1033AAW,SITIO WIFI
-58.3926679003585,-34.6092251076317,1031,Estación Congreso - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,AV. Rivadavia,1900,,Balvanera,Comuna 3,1033,C1033AAV,SITIO WIFI
-58.3867752001672,-34.6094083759755,1028,Estación Saenz Peña - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,De Mayo Av.,1400,,Monserrat,Comuna 1,1085,C1085ABQ,SITIO WIFI
-58.3822333859121,-34.6090960995112,1024,Estación Lima - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,De Mayo Av.,1100,,Monserrat,Comuna 1,1085,C1085ABN,SITIO WIFI
-58.3790890266416,-34.6088844526952,1020,Estación Piedra - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,De Mayo Av.,900,,Monserrat,Comuna 1,1084,C1084AAQ,SITIO WIFI
-58.3742678206806,-34.6085569407996,1016,Estación Peru - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,De Mayo Av.,501,,Monserrat,Comuna 1,1084,C1084AAA,SITIO WIFI
-58.3709670027952,-34.6088098075856,1012,Estación Plaza de Mayo - Linea A,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea A,hipolito Yrigoyen,300,,,,1086,C1086AAB,SITIO WIFI
-58.3814350330717,-34.6276185189831,1008,Estación Constitución - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Brasil,1000,,Constitucion,Comuna 1,1154,C1154AAP,SITIO WIFI
-58.3799227634165,-34.6219124738269,1001,Estación San Juan - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,San Juan,1000,,Constitucion,Comuna 1,1147,C1147AAU,SITIO WIFI
-58.3801739310693,-34.6181244270587,996,Estación Independencia - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,estados unidos,900,,Constitucion,Comuna 1,1101,C1101AAR,SITIO WIFI
-58.3804455382853,-34.612616493454,992,Estación Moreno - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Bernardo de irigoyen,300,,Monserrat,Comuna 1,1072,C1072AAF,SITIO WIFI
-58.380611415153,-34.6089816818557,988,Estación Av. De Mayo - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Carlos Pellegrini,100,,San Nicolas,Comuna 1,1009,C1009ABB,SITIO WIFI
-58.3795276203496,-34.6048470241063,985,Estación Diagonal Norte  - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Sarmiento,900,,San Nicolas,Comuna 1,1041,C1041AAR,SITIO WIFI
-58.3781648558478,-34.6017683380729,982,Estación Lavalle - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,ESMERALDA,600,,San Nicolas,Comuna 1,1007,C1007ABD,SITIO WIFI
-58.4742392979882,-34.5812488628147,976,Estacion De Los Incas - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,DE LOS INCAS AV.,4401,,Villa Ortuzar,Comuna 15,1427,C1427DNJ,SITIO WIFI
-58.4662290149137,-34.584090367485,975,Estación Tronador - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,TRONADOR,751,,Villa Ortuzar,Comuna 15,1427,C1427CRO,SITIO WIFI
-58.4550281941678,-34.5871978274454,973,Estación Federico Lacroze - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV.,0,OLLEROS,Chacarita,Comuna 15,,,SITIO WIFI
-58.4475761619495,-34.5917141807772,971,Estación Dorrego - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV.,6201,,Chacarita,Comuna 15,1427,C1427BPA,SITIO WIFI
-58.4312762718363,-34.6021592973156,968,Estación Angel Gallardo - Linea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV.,4651,,Almagro,Comuna 5,1195,C1195AAF,SITIO WIFI
-58.3778210614243,-34.5950566938277,967,Estación San Martin - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Crucero Gral Belgrano,1201,,Retiro,Comuna 1,1006,C1006ABA,SITIO WIFI
-58.4117611137201,-34.6040792544401,963,Estación Carlos Gardel - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV.,3201,,Balvanera,Comuna 3,1193,C1193AAE,SITIO WIFI
-58.3740218464687,-34.5911931089645,960,Estación Retiro - Linea C,Subte,Segunda etapa HRL,Julio-2017,Disponible,Linea C,Crucero Gral Belgrano,1201,,Retiro,Comuna 1,1006,C1006ABA,SITIO WIFI
-58.3750732484465,-34.6032963233165,953,Estación Florida - Linea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,FLORIDA,401,,San Nicolas,Comuna 1,1005,C1005AAI,SITIO WIFI
-58.3699269521742,-34.6029883248414,952,Estación Alem - Linea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV.,100,,San Nicolas,Comuna 1,1043,C1043AAN,SITIO WIFI
-58.3994739120811,-34.6046418100931,950,Estación Pasteur - Linea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,PASTEUR Y CORRIENTES AV.,0,,Balvanera,Comuna 3,,,SITIO WIFI
-58.3923092926259,-34.604420862181,946,Estación Callao - Línea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,CORRIENTES AV. y CALLAO AV.,0,,San Nicolas,Comuna 1,,,SITIO WIFI
-58.380716223312,-34.6036354298611,942,Estacion Carlos Pellegrini - Linea B,Subte,Segunda etapa HRL,Julio-2017,Disponible,Línea B,Corrientes Av.,1000,,San Nicolas,Comuna 1,1043,C1043AAW,SITIO WIFI
-58.3837293714329,-34.5822253943391,935,Plaza Ledesma,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,"GENDARMERIA NACIONAL AV. y WALSH, RODOLFO",0,JURAMENTO AV.,Retiro,Comuna 1,,,SITIO WIFI
-58.4910030479388,-34.6762247804315,934,Escenario Piedra Buena,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av. Piedra Buena,3660,,Villa Lugano,Comuna 8,1439,C1439GVS,SITIO WIFI
-58.3717151021407,-34.6043310423038,933,"Espacio Público, Sarmiento 348",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,SARMIENTO,348,,San Nicolas,Comuna 1,1041,C1041AAH,SITIO WIFI
-58.3804169508281,-34.6001648896942,931,"Espacio Público, Viamonte 950",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,VIAMONTE,950,,San Nicolas,Comuna 1,1053,C1053ABT,SITIO WIFI
-58.3774672772797,-34.6000462027665,930,"Espacio Público, Viamonte 744",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,VIAMONTE,744,,San Nicolas,Comuna 1,1053,C1053ABP,SITIO WIFI
-58.3749099978828,-34.608311852288,929,"Espacio Público, Peru 26",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,PERU,26,,Monserrat,Comuna 1,1067,C1067AAB,SITIO WIFI
-58.3762305516901,-34.5975782593986,928,"Espacio Público, Paraguay 656",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,PARAGUAY,656,,Retiro,Comuna 1,1057,C1057AAH,SITIO WIFI
-58.3785095240082,-34.5959518989643,927,"Espacio Público, Esmeralda 1048",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,ESMERALDA,1048,,Retiro,Comuna 1,1007,C1007ABN,SITIO WIFI
-58.3779328436246,-34.6066336308134,926,"Espacio Público, Esmeralda 138",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,ESMERALDA,138,,San Nicolas,Comuna 1,1035,C1035ABD,SITIO WIFI
-58.3728879784774,-34.5975950316101,925,"Espacio Público, Reconquista 875",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,RECONQUISTA,875,,Retiro,Comuna 1,1003,C1003ABQ,SITIO WIFI
-58.3712819545944,-34.6010973922664,924,"Espacio Público, 25 de mayo 574",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,25 de mayo,574,,San Nicolas,Comuna 1,1002,C1002ABL,SITIO WIFI
-58.376515412461,-34.6052985503894,923,"Espacio Público, Maipu 241",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,MAIPU,241,,San Nicolas,Comuna 1,1084,C1084ABE,SITIO WIFI
-58.3739762152377,-34.6017104845223,922,"Espacio Público, San Martín 540",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,SAN MARTIN,540,,San Nicolas,Comuna 1,1004,C1004AAL,SITIO WIFI
-58.3754510100371,-34.5979651034802,921,"Espacio Público, Florida 870",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,FLORIDA,870,,Retiro,Comuna 1,1005,C1005AAR,SITIO WIFI
-58.4199467803627,-34.5927265568355,920,"Parques y Plazas, Plaza Unidad Latinoamericana",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,EL SALVADOR,4037,,Palermo,Comuna 14,1175,C1175ACE,SITIO WIFI
-58.3980963527994,-34.6113512917655,919,"Parques y Plazas, Plaza Primero de Mayo",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,"ALSINA, ADOLFO",2251,,Balvanera,Comuna 3,1090,C1090AAI,SITIO WIFI
-58.5214468491499,-34.6336388419412,918,"Metrobus Juan B. Justo, Estación Vélez Sarsfield",Metrobus,Segunda etapa HRL,2015,Disponible,Juan B. Justo,Av. J. B. Justo,9249,,Versalles,Comuna 10,1408,C1408AKJ,SITIO WIFI
-58.5127048779186,-34.598801499824,916,"Parques y Plazas, Plaza Arenales 2",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Pareja,3965,,Villa Devoto,Comuna 11,1419,C1419GVG,SITIO WIFI
-58.5123899400315,-34.6002593209071,915,"Parques y Plazas, Plaza Arenales 1",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Mercedes,4004,,Villa Devoto,Comuna 11,1419,C1419BGJ,SITIO WIFI
-58.3920650695771,-34.6295778142467,914,"Metrobus Sur Roca, Estación Entre Rios",Metrobus,Segunda etapa HRL,Abril-17,Disponible,Sur Roca,Avenida Brasil,1902,,Parque Patricios,Comuna 4,1260,C1260AAO,SITIO WIFI
-58.4369869519461,-34.5524653783904,913,"Parques y Plazas, Plaza Parques Nacionales Argentinos",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Sucre,647,,Belgrano,Comuna 13,1428,C1428DUA,SITIO WIFI
-58.4703005092401,-34.5413943757857,912,"Parques y Plazas, Plaza Félix Lima",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,RAMALLO,2159,,Nuñez,Comuna 13,1429,C1429DUI,SITIO WIFI
-58.3781097766979,-34.6018656001877,911,"Espacio Público, Esmeralda 549",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,ESMERALDA,549,,San Nicolas,Comuna 1,1007,C1007ABC,SITIO WIFI
-58.3774361747035,-34.6012057263546,910,"Espacio Público, Tucumán 744",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,TUCUMAN,744,,San Nicolas,Comuna 1,1049,C1049AAP,SITIO WIFI
-58.3723459471869,-34.6045219952732,909,"Espacio Público, Reconquista 281",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,RECONQUISTA,281,,San Nicolas,Comuna 1,1003,C1003ABE,SITIO WIFI
-58.3760231693405,-34.6022182134171,908,"Espacio Público, Lavalle 653",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,LAVALLE,653,,San Nicolas,Comuna 1,1047,C1047AAM,SITIO WIFI
-58.3754167577824,-34.5993776284311,907,"Espacio Público, Florida 746",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,FLORIDA,746,,San Nicolas,Comuna 1,1005,C1005AAP,SITIO WIFI
-58.3752536721808,-34.6038317337257,906,"Espacio Público, Florida 364",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,FLORIDA,364,,San Nicolas,Comuna 1,1005,C1005AAH,SITIO WIFI
-58.3751471636619,-34.6060150538409,905,"Espacio Público, Florida 180",Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,FLORIDA,180,,San Nicolas,Comuna 1,1005,C1005AAD,SITIO WIFI
-58.4565667863053,-34.6220675517823,904,"Parques y Plazas, Plaza del Angel Gris",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Donato Alvarez,312,,Flores,Comuna 7,1406,C1406BOO,SITIO WIFI
-58.4951484805536,-34.6706681699885,903,Portal Inclusivo Villa15,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Piedra Buena Av.,3150,,Villa Lugano,Comuna 8,1439,C1439GVN,SITIO WIFI
-58.4909398835094,-34.6748738793432,902,Capilla San Francisco,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,Piedra Buena Av.,3400,,Villa Lugano,Comuna 8,1439,C1439GVP,SITIO WIFI
-58.4935939849703,-34.6679461954721,901,Cancha Mate,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,"Peron, Eva Av.",6500,,Mataderos,Comuna 9,1439,C1439BTP,SITIO WIFI
-58.4006152582066,-34.6551832338481,900,Portal Inclusivo Barrio 2124,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Zavaleta,0,Osvaldo Cruz,Barracas,Comuna 4,,,SITIO WIFI
-58.4018142873376,-34.6551413358855,899,Plaza Copacabana,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Iguazu,0,Santo domingo,Nueva Pompeya,Comuna 4,,,SITIO WIFI
-58.4016229487445,-34.6567695273052,898,Cancha M52,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,"Cruz, Osvaldo",3751,,Barracas,Comuna 4,1437,C1437IFD,SITIO WIFI
-58.3959540314479,-34.6573783182941,897,Cancha Changuitos,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Lujan,3701,,Barracas,Comuna 4,1294,,SITIO WIFI
-58.4457558122261,-34.6443969386105,896,Plaza de la Paz,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,"Castañares Av. y Bonorino, Esteban, Cnel. Av.",0,,Flores,Comuna 7,,,SITIO WIFI
-58.439553939741,-34.6483016854491,895,Polideportivo Rivadavia,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Riestra Av. y Charrua,0,,Flores,Comuna 7,,,SITIO WIFI
-58.5080672628557,-34.6186110557655,894,"Parques y Plazas, Plaza Monseñor Fermín Lafitte",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Arregui,4813,,Monte Castro,Comuna 10,1417,C1417GNY,SITIO WIFI
-58.4168064097032,-34.5838660038794,893,"Parques y Plazas, Jardín Botánico Carlos Thays",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Av. Santa Fe,3799,,Palermo,Comuna 14,1425,C1425BGM,SITIO WIFI
-58.3695099295079,-34.6266597826788,892,"Parques y Plazas, Parque Lezama",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,Martin Garcia,300,,Boca,Comuna 4,1165,C1165ABO,SITIO WIFI
-58.4556639947248,-34.5614729376062,891,"Parques y Plazas, Plaza Gral. Manuel Belgrano",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,VUELTA DE OBLIGADO,0,JURAMENTO AV.,Belgrano,Comuna 13,,,SITIO WIFI
-58.3721798970362,-34.6084436906846,890,"Parques y Plazas, Plaza de Mayo",Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Parques y Plazas,"YRIGOYEN, HIPOLITO AV. y DEFENSA",0,,Monserrat,Comuna 1,,,SITIO WIFI
-58.465004731851,-34.6786416460807,889,"Metrobus Sur Fernandez de la Cruz, Estación Pola",Metrobus,Segunda etapa HRL,Abril-17,Disponible,Sur Fernandez de la Cruz,Avenida General Fernández de la Cruz,5302,,Villa Lugano,Comuna 8,1439,C1439COQ,SITIO WIFI
-58.4727025763016,-34.6550181556125,888,Portal Inclusivo Boulevard,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,San Juan Bautista De La Salle,2300,,Parque Avellaneda,Comuna 9,1407,C1407JCL,SITIO WIFI
-58.4475500351133,-34.6487330761571,887,Portal Inclusivo Varela,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,Avenida Varela,1881,,Flores,Comuna 7,1406,C1406ELK,SITIO WIFI
-58.4524791418265,-34.664187444596,886,Piletones,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,José Barros Pazos,3711,,Villa Soldati,Comuna 8,1439,C1439CIA,SITIO WIFI
-58.4516048096453,-34.6610390781556,885,Polideportivo Piletones,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Ana María Janer,3551,,Villa Soldati,Comuna 8,1437,C1437HHW,SITIO WIFI
-58.4419567892874,-34.6447398189336,884,Plaza de los Niños,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av. Perito Moreno,2284,,Flores,Comuna 7,1437,C1437BSW,SITIO WIFI
-58.4330810725934,-34.6505134617905,883,Portal Inclusivo Perito Moreno,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av Perito Moreno y Erezcano,0,,Flores,Comuna 7,,,SITIO WIFI
-58.3889870404225,-34.5778709547778,882,Parroquia Cristo Obrero,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Espacio Público,,0,,,,,,SITIO WIFI
-58.3857936237705,-34.5811062158408,881,Plaza de los Gordos,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,GENDARMERIA NACIONAL AV,0,"WALSH, RODOLFO",Retiro,Comuna 1,,,SITIO WIFI
-58.3782636627543,-34.58521363167,880,Cancha de los Lapices,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,GENDARMERIA NACIONAL AV,0,"WALSH, RODOLFO",Retiro,Comuna 1,,,SITIO WIFI
-58.473719259276,-34.6549315302244,879,Cancha San Juan Bautista,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av. San Juan Bautista de la Salle,2300,,Parque Avellaneda,Comuna 9,1407,C1407JCL,SITIO WIFI
-58.4681853160553,-34.6736087863691,878,Cancha Los Huerfanos,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Miralla,3901,,Villa Lugano,Comuna 8,1439,C1439EQE,SITIO WIFI
-58.4604470897898,-34.6720558570794,877,Portal Inclusivo Manzana 30,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av Escalada,3800,,Villa Soldati,Comuna 8,1439,C1439FID,SITIO WIFI
-58.4566955503056,-34.6595317332222,876,Plaza Lacarra y Somellera,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Lacarra y Somellera,0,,Villa Soldati,Comuna 8,,,SITIO WIFI
-58.4546894652422,-34.6559475402155,875,Portal Inclusivo Carrillo,Espacio Público,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Mariano Acosta y Pasaje I,0,,Villa Soldati,Comuna 8,,,SITIO WIFI
-58.447319580903,-34.6608216129424,874,Plaza Fatima,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Pergamino y Chilavert,0,,Villa Soldati,Comuna 8,,,SITIO WIFI
-58.4427655859776,-34.6646367234479,873,Plaza NIDO Soldati,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Corrales y Mariano Acosta,0,,Villa Soldati,Comuna 8,,,SITIO WIFI
-58.4706437710097,-34.6556670516433,872,Plaza La Salle,Parques y Plazas,Segunda etapa HRL,Abril-17,Disponible,Barrio Social,Av de La Salle y Dellepiane,0,,Parque Avellaneda,Comuna 9,,,SITIO WIFI
-58.5079225060594,-34.634223707993,870,"Parques y Plazas, Parque Derechos del Hombre",Parques y Plazas,Segunda etapa HRL,Enero-1,Disponible,Parques y Plazas,Margariños cervantes,5500,,Villa Luro,Comuna 10,1407,C1407MLR,SITIO WIFI
-58.4675159067106,-34.6105107208822,866,"Parques y Plazas, Plaza Dr. Roque Saenz Peña",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,andres lamas,1641,,Villa Gral. Mitre,Comuna 11,1416,C1416BIK,SITIO WIFI
-58.449048797335,-34.6643332856999,865,"Metrobus Sur Fernandez de la Cruz, Estación Laguna",Metrobus,Segunda etapa HRL,Octubre-31,Disponible,Sur Fernandez de la Cruz,FERNANDEZ DE LA CRUZ,3550,,Villa Soldati,Comuna 8,1437,C1437HAO,SITIO WIFI
-58.4663787299824,-34.6946192068142,863,"Metrobus Sur Roca, Estación Piedra Buena",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Sur Roca,Av. Cnel Roca,6537,,Villa Riachuelo,Comuna 8,1439,C1439DWC,SITIO WIFI
-58.4161079790344,-34.5725761921847,862,"Parques y Plazas, Rosedal",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Libertador,3752,,Palermo,Comuna 14,1425,C1425ABX,SITIO WIFI
-58.4127293678925,-34.6222987072532,861,"Parques y Plazas, Plaza Mariano Boedo",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Carlos Calvo,3347,,Boedo,Comuna 5,1230,C1230ABE,SITIO WIFI
-58.4545834987727,-34.6235801520301,856,"Espacio Público, Patio de los Lecheros 1",Espacio Público,Segunda etapa HRL,Diciembre-1,Disponible,Espacio Público,Av. Donato Alvarez y Bacacay,0,,Flores,Comuna 7,,,SITIO WIFI
-58.4329227958166,-34.6176728727051,855,"Parques y Plazas, Parque Rivadavia",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Rivadavia,4800,,Caballito,Comuna 6,1424,C1424CEP,SITIO WIFI
-58.4771047729227,-34.5696510692025,854,"Parques y Plazas, Plaza Paseo de la Paz",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Monroe,4200,,Villa Urquiza,Comuna 12,1430,C1430BLS,SITIO WIFI
-58.5222113648064,-34.6124967953478,853,"Parques y Plazas, Plaza El Maestro",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Av. Francisco beiro,5100,,Villa Devoto,Comuna 11,1419,C1419HZZ,SITIO WIFI
-58.4821591491689,-34.6357213586516,852,"Parques y Plazas, Plaza Cnel. Ramón L. Falcón",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,"FALCON, RAMON L.",3900,,Floresta,Comuna 10,1407,C1407GSL,SITIO WIFI
-58.4894086324604,-34.5719170340178,851,"Parques y Plazas, Plaza Echeverría",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,cullen,5000,,Villa Urquiza,Comuna 12,1431,C1431BXD,SITIO WIFI
-58.5278667116365,-34.6202032098856,850,"Parques y Plazas, Plaza Villa Real",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,irigoyen,2300,,Villa Real,Comuna 10,1408,C1408CPV,SITIO WIFI
-58.5180714512038,-34.6108340378158,849,"Parques y Plazas, Plaza Tte. Gral. Pablo Ricchieri",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,quevedo,3400,,Villa Devoto,Comuna 11,1417,C1417BVD,SITIO WIFI
-58.5093298300042,-34.6392451322721,848,"Parques y Plazas, Plaza Ejército de los Andes",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,Rivadavia,10300,,Villa Luro,Comuna 10,1408,C1408AAP,SITIO WIFI
-58.4931035247883,-34.6053299736333,847,"Parques y Plazas, Plaza Aristóbulo del Valle 1",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,baigorria,3200,,Villa Del Parque,Comuna 11,1417,C1417FRJ,SITIO WIFI
-58.4750490254175,-34.5737506020877,846,"Parques y Plazas, Plaza Gral. J. M. Zapiola",Parques y Plazas,Segunda etapa HRL,Diciembre-1,Disponible,Parques y Plazas,echeverria,4300,,Villa Urquiza,Comuna 12,1430,C1430BTT,SITIO WIFI
-58.4612445434234,-34.689968219805,845,"Metrobus Sur Roca, Estación Soldado de la Frontera",Metrobus,Segunda etapa HRL,Diciembre-1,Disponible,Sur Roca,Av. Coronel Roca,5762,,Villa Riachuelo,Comuna 8,1439,C1439DVU,SITIO WIFI
